|Revista|ISSN|Volume|Número|Submissao|Data de Publicação|Titulo|Secçao|DOI|Autor|Afiliação|Citação
3779|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Maria Chaves|CS da Carvalhosa e Foz do Douro. Porto.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3780|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Mónica Caetano|CS da Carvalhosa e Foz do Douro. Porto.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3781|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Joaquim Barbosa|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3782|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Andreia Magina|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3783|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Margarida Rua|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3784|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Isabel Silva|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3785|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Ana Claudia|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3786|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Antonieta Barbosa|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3787|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Ana Bacelo|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3788|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Helena Beça|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3789|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Rui Barbosa|CS de Espinho|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3790|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Rita João Cordeiro|CS Norton de Matos. Coimbra|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3791|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Claudia Paulo|CS Norton de Matos. Coimbra|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3792|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Isabel Jacob|CS Norton de Matos. Coimbra|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3793|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|José Eduardo Oliveira|CS Carvalhosa e Foz do Douro. Porto|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3794|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Ana Margarida Coelho|CS de Valongo; US Sobrado.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3795|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Ascensão Ferreira|CS de Valongo; US Sobrado.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3796|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Resumos do 10º Congresso de Medicina Geral e Familiar|Resumos de Congressos|https://doi.org/10.32385/rpmgf.v22i1.10223|Margarida Grangeia|CS de Valongo; US Sobrado.|Mota-Gaspar, N., Apolinário, I., Sousa, N., Gonçalves, M. I., Reis, S., Rosa, M. R. P., Martins, L., Vieira, J. B., Moura, B. G., Almeida, A. M., Tudela, M., Lobo, F. A., Gracia, L. J. D., Sacristán, G. G., Ávila, R., Lemos, I., Moreira, M., Cardoso, M., Valente, L., Chaves, M., Caetano, M., Barbosa, J., Magina, A., Rua, M., Silva, I., Claudia, A., Barbosa, A., Bacelo, A., Beça, H., Barbosa, R., Cordeiro, R. J., Paulo, C., Jacob, I., Oliveira, J. E., Coelho, A. M., Ferreira, A., & Grangeia, M. (2006). Resumos do 10º Congresso de Medicina Geral e Familiar. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 97–108. https://doi.org/10.32385/rpmgf.v22i1.10223
3797|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|O que está para além de um programa intensivo de vigilância da diabetes? Os bons resultados cessam quando o programa acaba!|Clube de Leitura|https://doi.org/10.32385/rpmgf.v22i1.10214|Isabel Santos|Centro de Saúde de Oeiras Departamento de Clínica Geral da Faculdade de Ciências Médicas - UNL|Santos, I. (2006). O que está para além de um programa intensivo de vigilância da diabetes? Os bons resultados cessam quando o programa acaba!. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 118. https://doi.org/10.32385/rpmgf.v22i1.10214
3798|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Valerá a pena alterar a dieta das mães a amamentar para diminuir as cólicas dos seus filhos?|Clube de Leitura|https://doi.org/10.32385/rpmgf.v22i1.10215|Filipa Almada Lobo|USF Horizonte|Lobo, F. A. (2006). Valerá a pena alterar a dieta das mães a amamentar para diminuir as cólicas dos seus filhos?. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 118–19. https://doi.org/10.32385/rpmgf.v22i1.10215
3799|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Rastreio pré-natal do Síndroma de DOWN - O melhor método é o rastreio integrado do 1º e 2º trimestre|Clube de Leitura|https://doi.org/10.32385/rpmgf.v22i1.10216|Mónica Granja|Centro de Saúde da Senhora da Hora|Granja, M. (2006). Rastreio pré-natal do Síndroma de DOWN - O melhor método é o rastreio integrado do 1º e 2º trimestre. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 119–20. https://doi.org/10.32385/rpmgf.v22i1.10216
3800|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Temos uma agenda educacional?!|Clube de Leitura|https://doi.org/10.32385/rpmgf.v22i1.10217|Isabel Santos|Centro de Saúde de Oeiras Departamento de Clínica Geral da Faculdade de Ciências Médicas - UNL|Santos, I. (2006). Temos uma agenda educacional?!. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 120–21. https://doi.org/10.32385/rpmgf.v22i1.10217
3801|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Guideline para a abordagem da dispepsia|Poems|https://doi.org/10.32385/rpmgf.v22i1.10218|Carlos Martins|Centro de Saúde S. João|Martins, C. (2006). Guideline para a abordagem da dispepsia. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 114. https://doi.org/10.32385/rpmgf.v22i1.10218
3802|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Todos os inibidores da bomba de protões são equivalentes no tratamento da DRGE|Poems|https://doi.org/10.32385/rpmgf.v22i1.10219|Jesus Perez Sanchez|USF Horizonte - Matosinhos|Sanchez, J. P. (2006). Todos os inibidores da bomba de protões são equivalentes no tratamento da DRGE. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 114–5. https://doi.org/10.32385/rpmgf.v22i1.10219
3803|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Antibióticos com cobertura para bactérias atípicas são desnecessários|Poems|https://doi.org/10.32385/rpmgf.v22i1.10220|Filipa Almada Lobo|USF Horizonte - Matosinhos|Lobo, F. A., & , . . (2006). Antibióticos com cobertura para bactérias atípicas são desnecessários. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 115–6. https://doi.org/10.32385/rpmgf.v22i1.10220
3804|Vol. 22 N.º 1 (2006): Revista Portuguesa de Clínica Geral|2182-5181|22|1|2013-07-25|2006-01-01|Antibióticos com cobertura para bactérias atípicas são desnecessários|Poems|https://doi.org/10.32385/rpmgf.v22i1.10220|||Lobo, F. A., & , . . (2006). Antibióticos com cobertura para bactérias atípicas são desnecessários. Revista Portuguesa De Medicina Geral E Familiar, 22(1), 115–6. https://doi.org/10.32385/rpmgf.v22i1.10220
